Date/Time,Temprature C,Humidity %,Pressure kpa,Wind Speed_km/h,Visibility_km,Weather
7/6/2012 15:00,29.6,55,100.47,20,24.1,Cloudy
7/6/2012 16:00,30.5,55,100.41,20,24.1,Cloudy
7/6/2012 17:00,29.5,57,100.38,15,24.1,Cloudy
7/6/2012 18:00,29.7,59,100.33,11,24.1,Cloudy
7/6/2012 19:00,29.1,61,100.36,15,24.1,Cloudy
7/6/2012 20:00,28.7,64,100.33,13,24.1,Cloudy
7/6/2012 21:00,28.3,67,100.36,7,25,Cloudy
7/6/2012 22:00,26.8,75,100.39,9,25,Cloudy
7/6/2012 23:00,26.3,73,100.46,11,25,Rain Showers
7/7/2012 0:00,25.8,74,100.44,6,25,Cloudy
7/7/2012 1:00,25.1,62,100.4,11,25,Cloudy
7/7/2012 2:00,24,62,100.33,7,25,Cloudy
7/7/2012 3:00,24.1,61,100.38,9,25,Cloudy
7/7/2012 4:00,23.9,61,100.47,13,25,Cloudy
7/7/2012 5:00,22.2,72,100.52,11,25,Rain
7/7/2012 6:00,23.2,70,100.45,9,24.1,Cloudy
7/7/2012 7:00,23.5,67,100.42,19,24.1,Mostly Cloudy
7/7/2012 8:00,23.3,65,100.4,17,24.1,Cloudy
7/7/2012 9:00,23.1,65,100.42,15,24.1,Mostly Cloudy
7/7/2012 10:00,24.1,61,100.43,19,24.1,Mostly Cloudy
7/7/2012 11:00,24.4,60,100.44,17,24.1,Mostly Cloudy
7/7/2012 12:00,26.5,54,100.42,22,24.1,Mainly Clear
7/7/2012 13:00,27.8,50,100.37,20,48.3,Mainly Clear
7/7/2012 14:00,28.8,47,100.32,17,48.3,Mainly Clear
7/7/2012 15:00,28.9,47,100.28,22,48.3,Mostly Cloudy
7/7/2012 16:00,29.1,44,100.28,17,48.3,Mostly Cloudy
7/7/2012 17:00,28.7,42,100.28,20,48.3,Mainly Clear
7/7/2012 18:00,27.7,47,100.33,15,48.3,Mainly Clear
7/7/2012 19:00,26.4,50,100.4,13,48.3,Mostly Cloudy
7/7/2012 20:00,25.5,51,100.43,9,48.3,Mostly Cloudy
7/7/2012 21:00,24.5,54,100.48,11,25,Mostly Cloudy
7/7/2012 22:00,23.2,60,100.49,9,25,Mainly Clear
7/7/2012 23:00,23.8,54,100.53,17,25,Mainly Clear
7/8/2012 0:00,22,59,100.56,17,25,Mainly Clear
7/8/2012 1:00,21,60,100.59,15,25,Mainly Clear
7/8/2012 2:00,20,63,100.62,11,25,Mainly Clear
7/8/2012 3:00,17.7,68,100.64,7,25,Mainly Clear
7/8/2012 4:00,16.3,77,100.7,7,24.1,Clear
7/8/2012 5:00,16.6,80,100.76,9,24.1,Mainly Clear
7/8/2012 6:00,18.6,68,100.8,15,48.3,Mainly Clear
7/8/2012 7:00,18.8,65,100.83,20,48.3,Mainly Clear
7/8/2012 8:00,19.3,43,100.84,22,48.3,Mainly Clear
7/8/2012 9:00,20.6,46,100.81,20,48.3,Clear
7/8/2012 10:00,21.6,41,100.82,22,48.3,Clear
7/8/2012 11:00,22,38,100.81,19,48.3,Clear
7/8/2012 12:00,23,38,100.79,24,48.3,Clear
7/8/2012 13:00,23.9,35,100.76,17,48.3,Mainly Clear
7/8/2012 14:00,24.5,39,100.72,17,48.3,Mainly Clear
7/8/2012 15:00,24.3,37,100.72,15,48.3,Mainly Clear
7/8/2012 16:00,24.5,34,100.72,24,48.3,Mainly Clear
7/8/2012 17:00,24.2,35,100.7,26,48.3,Mainly Clear
7/8/2012 18:00,23.6,38,100.69,20,48.3,Mainly Clear
7/8/2012 19:00,22.2,41,100.72,19,48.3,Mainly Clear
7/8/2012 20:00,20.3,46,100.74,11,48.3,Clear
7/8/2012 21:00,19.8,46,100.8,9,25,Clear
7/8/2012 22:00,17.9,53,100.81,7,25,Clear
7/8/2012 23:00,17.1,57,100.85,9,25,Clear
7/9/2012 0:00,16,63,100.83,13,25,Clear
7/9/2012 1:00,14.4,70,100.84,9,25,Clear
7/9/2012 2:00,14.9,68,100.86,9,25,Clear
7/9/2012 3:00,13.2,76,100.88,9,25,Mainly Clear
7/9/2012 4:00,13.5,74,100.91,9,25,Mainly Clear
7/9/2012 5:00,12.8,80,100.98,7,24.1,Mainly Clear
7/9/2012 6:00,16.1,65,101.07,13,48.3,Mainly Clear
7/9/2012 7:00,17.8,55,101.1,11,48.3,Clear
7/9/2012 8:00,18.2,52,101.13,11,48.3,Clear
7/9/2012 9:00,19.2,48,101.13,9,48.3,Clear
7/9/2012 10:00,19.9,45,101.12,17,48.3,Clear
7/9/2012 11:00,21.4,42,101.09,20,48.3,Clear
7/9/2012 12:00,22.2,38,101.07,13,48.3,Clear
7/9/2012 13:00,23.1,38,101.04,19,48.3,Mainly Clear
7/9/2012 14:00,24.3,32,101.01,22,48.3,Mainly Clear
7/9/2012 15:00,24.4,29,101,17,48.3,Mainly Clear
7/9/2012 16:00,24.5,28,100.99,15,48.3,Mainly Clear
7/9/2012 17:00,24.2,29,100.98,11,48.3,Mainly Clear
7/9/2012 18:00,23.6,34,101,13,48.3,Mainly Clear
7/9/2012 19:00,22.3,38,101.01,13,48.3,Mainly Clear
7/9/2012 20:00,19.5,47,101.02,7,48.3,Clear
7/9/2012 21:00,19.9,46,101.05,6,25,Mainly Clear
7/9/2012 22:00,17.6,57,101.04,4,25,Clear
7/9/2012 23:00,16.3,64,101.05,6,25,Mainly Clear
7/10/2012 0:00,18.2,64,101.04,7,25,Clear
7/10/2012 1:00,18.7,55,101.04,13,25,Clear
7/10/2012 2:00,17,63,101.06,7,25,Clear
7/10/2012 3:00,16.6,69,101.06,9,25,Clear
7/10/2012 4:00,16.4,77,101.11,11,24.1,Clear
7/10/2012 5:00,16.6,73,101.15,9,48.3,Mainly Clear
7/10/2012 6:00,17.1,73,101.19,9,48.3,Mainly Clear
7/10/2012 7:00,19.3,62,101.22,9,48.3,Mainly Clear
7/10/2012 8:00,20.4,65,101.22,15,48.3,Mainly Clear
7/10/2012 9:00,22.3,55,101.24,9,48.3,Mainly Clear
7/10/2012 10:00,23.6,47,101.23,9,48.3,Mainly Clear
7/10/2012 11:00,25,41,101.21,15,48.3,Mainly Clear
7/10/2012 12:00,25.9,35,101.15,26,48.3,Mainly Clear
7/10/2012 13:00,25.8,33,101.14,22,48.3,Mainly Clear
7/10/2012 14:00,27,36,101.11,19,48.3,Mostly Cloudy
7/10/2012 15:00,26.5,38,101.09,19,48.3,Mainly Clear
7/10/2012 16:00,26.1,38,101.09,13,48.3,Mostly Cloudy
7/10/2012 17:00,26.5,36,101.1,13,48.3,Mainly Clear
7/10/2012 18:00,25.6,35,101.13,19,48.3,Mainly Clear
7/10/2012 19:00,23.9,42,101.18,13,48.3,Mainly Clear
7/10/2012 20:00,21.5,46,101.26,11,48.3,Clear
7/10/2012 21:00,21.9,40,101.34,11,25,Mainly Clear
7/10/2012 22:00,20.2,41,101.37,7,25,Clear
7/10/2012 23:00,17.7,52,101.43,9,25,Clear
7/11/2012 0:00,18.5,45,101.45,7,25,Clear
7/11/2012 1:00,15.5,62,101.5,0,25,Clear
7/11/2012 2:00,14.9,63,101.52,4,25,Clear
7/11/2012 3:00,15.1,54,101.55,4,25,Clear
7/11/2012 4:00,13.5,72,101.6,4,24.1,Clear
7/11/2012 5:00,13.1,75,101.66,4,48.3,Clear
7/11/2012 6:00,15.4,70,101.71,6,48.3,Clear
7/11/2012 7:00,18.2,57,101.73,4,48.3,Clear
7/11/2012 8:00,20.4,48,101.75,4,48.3,Clear
7/11/2012 9:00,22.5,44,101.73,9,48.3,Clear
7/11/2012 10:00,23.9,39,101.74,7,48.3,Mainly Clear
7/11/2012 11:00,24.9,39,101.72,9,48.3,Mainly Clear
7/11/2012 12:00,26.4,33,101.69,13,48.3,Mainly Clear
7/11/2012 13:00,26.7,33,101.66,15,48.3,Mainly Clear
7/11/2012 14:00,27.4,32,101.61,13,48.3,Mostly Cloudy
7/11/2012 15:00,27.8,31,101.59,19,48.3,Mostly Cloudy
7/11/2012 16:00,27.6,31,101.54,20,48.3,Mostly Cloudy
7/11/2012 17:00,27.5,34,101.5,19,48.3,Mostly Cloudy
7/11/2012 18:00,27.3,30,101.48,19,48.3,Mostly Cloudy
7/11/2012 19:00,26.5,33,101.5,13,24.1,Mostly Cloudy
7/11/2012 20:00,25.6,39,101.49,9,25,Mainly Clear
7/11/2012 21:00,22.5,51,101.53,13,25,Mainly Clear
7/11/2012 22:00,21.8,51,101.5,9,25,Mainly Clear
7/11/2012 23:00,22.8,50,101.5,17,25,Clear
7/12/2012 0:00,21.8,57,101.5,11,25,Clear
7/12/2012 1:00,18.5,72,101.5,6,25,Clear
7/12/2012 2:00,20.6,61,101.49,6,25,Clear
7/12/2012 3:00,20.6,60,101.5,11,25,Clear
7/12/2012 4:00,20.3,61,101.52,7,24.1,Mainly Clear
7/12/2012 5:00,17.7,73,101.56,9,48.3,Mainly Clear
7/12/2012 6:00,20.2,60,101.57,17,48.3,Mainly Clear
7/12/2012 7:00,21.6,57,101.58,15,48.3,Mainly Clear
7/12/2012 8:00,22.6,55,101.59,13,48.3,Mainly Clear
7/12/2012 9:00,24.2,61,101.56,15,48.3,Mainly Clear
7/12/2012 10:00,26,50,101.57,20,48.3,Mainly Clear
7/12/2012 11:00,27.6,42,101.54,22,48.3,Mainly Clear
7/12/2012 12:00,29,40,101.5,22,48.3,Mainly Clear
7/12/2012 13:00,29.6,38,101.46,24,48.3,Mainly Clear
7/12/2012 14:00,30.8,35,101.44,24,48.3,Mostly Cloudy
7/12/2012 15:00,30.6,34,101.38,24,48.3,Mostly Cloudy
7/12/2012 16:00,30.4,34,101.37,24,48.3,Mostly Cloudy
7/12/2012 17:00,29.8,36,101.33,19,48.3,Mostly Cloudy
7/12/2012 18:00,29.1,39,101.32,13,48.3,Cloudy
7/12/2012 19:00,28.2,42,101.34,11,24.1,Cloudy
7/12/2012 20:00,26.9,47,101.36,7,25,Mostly Cloudy
7/12/2012 21:00,25.7,52,101.41,6,25,Mainly Clear
7/12/2012 22:00,24.4,64,101.4,9,25,Mainly Clear
7/12/2012 23:00,23.5,63,101.41,11,25,Mainly Clear
7/13/2012 0:00,21.8,73,101.45,6,25,Mainly Clear
7/13/2012 1:00,22.6,64,101.44,7,25,Mainly Clear
7/13/2012 2:00,22.4,61,101.37,9,25,Mainly Clear
7/13/2012 3:00,21.1,67,101.45,11,25,Mainly Clear
7/13/2012 4:00,20.8,68,101.49,13,24.1,Clear
7/13/2012 5:00,20.7,68,101.56,15,24.1,Mainly Clear
7/13/2012 6:00,21.7,69,101.57,15,24.1,Mainly Clear
7/13/2012 7:00,22.5,63,101.59,15,48.3,Mostly Cloudy
7/13/2012 8:00,24.4,56,101.61,13,24.1,Mostly Cloudy
7/13/2012 9:00,25.9,56,101.6,15,48.3,Mostly Cloudy
7/13/2012 10:00,27.2,54,101.59,15,48.3,Mostly Cloudy
7/13/2012 11:00,29,46,101.57,17,48.3,Mainly Clear
7/13/2012 12:00,30.1,40,101.54,19,48.3,Mainly Clear
7/13/2012 13:00,31.2,37,101.51,20,48.3,Mainly Clear
7/13/2012 14:00,32.1,26,101.49,20,48.3,Mainly Clear
7/13/2012 15:00,31.9,30,101.46,22,48.3,Clear
7/13/2012 16:00,31.6,30,101.4,22,48.3,Clear
7/13/2012 17:00,31.4,34,101.36,20,48.3,Mainly Clear
7/13/2012 18:00,30.9,37,101.33,13,48.3,Clear
7/13/2012 19:00,29.9,41,101.33,11,24.1,Mainly Clear
7/13/2012 20:00,28.5,46,101.35,11,25,Mainly Clear
7/13/2012 21:00,27.4,51,101.38,11,25,Mainly Clear
7/13/2012 22:00,26.6,54,101.37,9,25,Clear
7/13/2012 23:00,26,55,101.38,7,25,Clear
7/14/2012 0:00,25.2,59,101.38,11,25,Clear
7/14/2012 1:00,25,55,101.37,15,25,Clear
7/14/2012 2:00,24.2,59,101.34,11,25,Clear
7/14/2012 3:00,23.3,61,101.35,13,25,Clear
7/14/2012 4:00,23.1,62,101.4,15,24.1,Clear
7/14/2012 5:00,23,68,101.45,13,24.1,Mainly Clear
7/14/2012 6:00,23.4,66,101.47,15,24.1,Mainly Clear
7/14/2012 7:00,24.3,64,101.49,13,24.1,Mainly Clear
7/14/2012 8:00,25.7,58,101.49,17,24.1,Mainly Clear
7/14/2012 9:00,27.3,53,101.45,15,48.3,Mainly Clear
7/14/2012 10:00,30.2,47,101.46,17,48.3,Mainly Clear
7/14/2012 11:00,29.6,56,101.44,17,48.3,Mainly Clear
7/14/2012 12:00,31.7,49,101.41,22,48.3,Mainly Clear
7/14/2012 13:00,31.9,47,101.37,19,48.3,Mainly Clear
7/14/2012 14:00,32.7,35,101.35,28,48.3,Mainly Clear
7/14/2012 15:00,33,38,101.31,22,48.3,Mainly Clear
7/14/2012 16:00,32.9,35,101.26,24,48.3,Mainly Clear
7/14/2012 17:00,32.5,38,101.22,19,48.3,Mainly Clear
7/14/2012 18:00,31.5,46,101.19,15,24.1,Mainly Clear
7/14/2012 19:00,30.8,47,101.21,11,24.1,Mainly Clear
7/14/2012 20:00,29.8,48,101.22,9,25,Mainly Clear
7/14/2012 21:00,28.3,56,101.28,9,25,Clear
7/14/2012 22:00,27.8,56,101.29,11,25,Clear
7/14/2012 23:00,26,66,101.31,9,25,Clear
7/15/2012 0:00,25.5,67,101.32,7,25,Clear
7/15/2012 1:00,25.2,67,101.29,9,25,Clear
7/15/2012 2:00,24.5,71,101.28,9,25,Mainly Clear
7/15/2012 3:00,24.1,71,101.26,11,25,Clear
7/15/2012 4:00,21.6,79,101.24,7,24.1,Mainly Clear
7/15/2012 5:00,23.2,74,101.26,9,24.1,Mostly Cloudy
7/15/2012 6:00,23.9,71,101.23,9,24.1,Cloudy
7/15/2012 7:00,24.5,68,101.24,9,24.1,Cloudy
7/15/2012 8:00,25.8,62,101.24,15,24.1,Cloudy
7/15/2012 9:00,26.5,63,101.21,13,24.1,Mostly Cloudy
7/15/2012 10:00,28.1,58,101.17,13,24.1,Cloudy
7/15/2012 11:00,29.3,58,101.14,15,48.3,Cloudy
7/15/2012 12:00,29.4,56,101.06,9,48.3,Cloudy
7/15/2012 13:00,30.5,51,100.98,15,24.1,Cloudy
7/15/2012 14:00,30.2,55,100.92,17,24.1,Cloudy
7/15/2012 15:00,22.7,90,100.92,24,12.9,"Thunderstorms,Rain Showers"
7/15/2012 16:00,24,81,100.78,0,24.1,Cloudy
7/15/2012 17:00,23.5,84,100.78,11,24.1,Cloudy
7/15/2012 18:00,24.4,79,100.79,0,25,Cloudy
7/15/2012 19:00,23.8,85,100.73,20,25,Mostly Cloudy
7/15/2012 20:00,23.2,80,100.73,6,25,Mostly Cloudy
7/15/2012 21:00,23,78,100.72,9,25,Mainly Clear
7/15/2012 22:00,22.2,82,100.67,7,25,Mainly Clear
7/15/2012 23:00,21.8,85,100.67,6,25,Mainly Clear
7/16/2012 0:00,21.2,87,100.64,6,25,Mostly Cloudy
7/16/2012 1:00,21.6,87,100.62,0,25,Thunderstorms
7/16/2012 2:00,20.4,89,100.52,6,19.3,Rain Showers
7/16/2012 3:00,20.8,91,100.52,7,25,Cloudy
7/16/2012 4:00,20.4,93,100.52,0,19.3,Mostly Cloudy
7/16/2012 5:00,20.3,96,100.55,4,9.7,Fog
7/16/2012 6:00,21.8,88,100.55,6,19.3,Mainly Clear
7/16/2012 7:00,23,82,100.57,6,24.1,Mostly Cloudy
7/16/2012 8:00,24.5,80,100.57,7,24.1,Mostly Cloudy
7/16/2012 9:00,25.7,74,100.56,9,24.1,Mostly Cloudy
7/16/2012 10:00,26.8,70,100.55,9,24.1,Mostly Cloudy
7/16/2012 11:00,27.4,66,100.54,13,24.1,Mostly Cloudy
7/16/2012 12:00,27.4,65,100.52,11,24.1,Mostly Cloudy
7/16/2012 13:00,28.1,61,100.45,15,24.1,Mostly Cloudy
7/16/2012 14:00,28.1,64,100.43,13,24.1,Cloudy
7/16/2012 15:00,28.6,60,100.39,11,24.1,Cloudy
7/16/2012 16:00,28.8,50,100.35,15,24.1,Mostly Cloudy
7/16/2012 17:00,28.7,46,100.35,19,24.1,Mostly Cloudy
7/16/2012 18:00,27.6,51,100.35,15,24.1,Mostly Cloudy
7/16/2012 19:00,26.5,57,100.32,4,24.1,Mostly Cloudy
7/16/2012 20:00,24.3,67,100.3,7,24.1,Mostly Cloudy
7/16/2012 21:00,24.5,69,100.37,4,25,Cloudy
7/16/2012 22:00,24.2,67,100.38,9,25,Mostly Cloudy
7/16/2012 23:00,23.5,71,100.36,6,25,Cloudy
7/17/2012 0:00,23.8,68,100.33,0,25,Cloudy
7/17/2012 1:00,24.4,63,100.28,6,25,Mostly Cloudy
7/17/2012 2:00,23.9,75,100.21,6,25,Cloudy
7/17/2012 3:00,23.3,81,100.14,4,25,Cloudy
7/17/2012 4:00,22.8,86,100.1,7,12.9,Rain
7/17/2012 5:00,20.6,88,100.08,19,4.8,"Thunderstorms,Rain,Fog"
7/17/2012 6:00,19.6,93,100.01,15,3.2,"Thunderstorms,Moderate Rain Showers,Fog"
7/17/2012 7:00,19.9,95,99.99,9,6.4,"Drizzle,Fog"
7/17/2012 8:00,21.5,93,99.87,19,12.9,Rain
7/17/2012 9:00,22.9,91,99.84,17,9.7,"Thunderstorms,Rain Showers,Fog"
7/17/2012 10:00,24.7,79,99.79,19,16.1,Mostly Cloudy
7/17/2012 11:00,27.2,66,99.75,22,16.1,Mainly Clear
7/17/2012 12:00,28.3,65,99.72,17,16.1,Cloudy
7/17/2012 13:00,29.4,66,99.66,9,19.3,Cloudy
7/17/2012 14:00,25.5,87,99.65,17,6.4,"Thunderstorms,Rain Showers"
7/17/2012 15:00,25.8,80,99.69,4,24.1,Cloudy
7/17/2012 16:00,23.8,88,99.81,24,16.1,"Thunderstorms,Rain Showers"
7/17/2012 17:00,25.9,80,99.83,7,24.1,Cloudy
7/17/2012 18:00,26,71,99.84,19,24.1,Mostly Cloudy
7/17/2012 19:00,24.3,72,99.94,19,24.1,Mostly Cloudy
7/17/2012 20:00,23.2,75,100,11,24.1,Mostly Cloudy
7/17/2012 21:00,23,76,100.09,9,25,Mostly Cloudy
7/17/2012 22:00,22.4,78,100.19,9,25,Mostly Cloudy
7/17/2012 23:00,21.6,80,100.25,13,25,Mostly Cloudy
7/18/2012 0:00,20.7,82,100.28,9,25,Mostly Cloudy
7/18/2012 1:00,21.3,79,100.37,11,25,Cloudy
7/18/2012 2:00,19.9,87,100.35,7,25,Mostly Cloudy
7/18/2012 3:00,19.3,88,100.33,9,25,Clear
7/18/2012 4:00,19,86,100.38,6,24.1,Mainly Clear
7/18/2012 5:00,18.8,88,100.44,0,48.3,Mainly Clear
7/18/2012 6:00,20,84,100.56,6,24.1,Mostly Cloudy
7/18/2012 7:00,20.5,78,100.6,11,24.1,Mostly Cloudy
7/18/2012 8:00,21.1,66,100.66,22,24.1,Mainly Clear
7/18/2012 9:00,22.6,55,100.73,24,24.1,Mainly Clear
7/18/2012 10:00,22.3,47,100.77,26,24.1,Mainly Clear
7/18/2012 11:00,22.6,48,100.8,24,48.3,Mainly Clear
7/18/2012 12:00,23.2,44,100.8,24,48.3,Mainly Clear
7/18/2012 13:00,23.9,43,100.83,24,48.3,Mostly Cloudy
7/18/2012 14:00,23.3,43,100.87,19,48.3,Mostly Cloudy
7/18/2012 15:00,24,41,100.83,26,48.3,Mainly Clear
7/18/2012 16:00,24.1,40,100.77,24,48.3,Mainly Clear
7/18/2012 17:00,23.5,42,100.78,15,48.3,Mainly Clear
7/18/2012 18:00,22.6,48,100.88,17,48.3,Mainly Clear
7/18/2012 19:00,21.5,50,100.98,17,48.3,Mainly Clear
7/18/2012 20:00,20,53,101.03,13,24.1,Mainly Clear
7/18/2012 21:00,19.4,54,101.06,11,25,Clear
7/18/2012 22:00,17.5,63,101.06,11,25,Clear
7/18/2012 23:00,15.7,72,101.09,7,25,Clear
7/19/2012 0:00,14.4,79,101.14,4,25,Clear
7/19/2012 1:00,14.2,82,101.11,7,25,Clear
7/19/2012 2:00,14.6,77,101.11,6,25,Clear
7/19/2012 3:00,13.8,80,101.09,7,25,Clear
7/19/2012 4:00,12.4,88,101.11,6,25,Mainly Clear
7/19/2012 5:00,12.7,86,101.2,0,48.3,Mainly Clear
7/19/2012 6:00,15.2,76,101.25,6,48.3,Mainly Clear
7/19/2012 7:00,16.7,63,101.27,11,48.3,Clear
7/19/2012 8:00,18.4,56,101.28,6,48.3,Mainly Clear
7/19/2012 9:00,19.3,54,101.29,6,48.3,Mainly Clear
7/19/2012 10:00,19.2,51,101.3,9,48.3,Mostly Cloudy
7/19/2012 11:00,20.3,52,101.33,7,48.3,Mostly Cloudy
7/19/2012 12:00,21.5,48,101.29,6,48.3,Mostly Cloudy
7/19/2012 13:00,21.3,45,101.27,7,48.3,Mostly Cloudy
7/19/2012 14:00,22.6,42,101.22,4,48.3,Mostly Cloudy
7/19/2012 15:00,22.9,41,101.21,13,48.3,Mostly Cloudy
7/19/2012 16:00,22.8,38,101.21,11,48.3,Mainly Clear
7/19/2012 17:00,22.9,39,101.21,15,48.3,Mainly Clear
7/19/2012 18:00,21.9,41,101.2,15,48.3,Mainly Clear
7/19/2012 19:00,21.4,44,101.25,11,48.3,Mainly Clear
7/19/2012 20:00,20,47,101.28,7,48.3,Mainly Clear
7/19/2012 21:00,19.2,52,101.34,13,25,Mainly Clear
7/19/2012 22:00,18.7,57,101.39,11,25,Mainly Clear
7/19/2012 23:00,19.5,48,101.41,15,25,Mainly Clear
7/20/2012 0:00,17.2,60,101.45,11,25,Clear
7/20/2012 1:00,16,65,101.48,15,25,Clear
7/20/2012 2:00,14.6,73,101.46,11,25,Clear
7/20/2012 3:00,14.2,75,101.44,11,25,Clear
7/20/2012 4:00,14.4,71,101.49,11,48.3,Clear
7/20/2012 5:00,14.5,71,101.51,13,48.3,Clear
7/20/2012 6:00,15.5,68,101.55,13,48.3,Mainly Clear
7/20/2012 7:00,17.1,63,101.56,9,48.3,Mainly Clear
7/20/2012 8:00,19.3,55,101.57,9,48.3,Mainly Clear
7/20/2012 9:00,20.3,51,101.58,11,48.3,Mainly Clear
7/20/2012 10:00,21.3,51,101.57,13,48.3,Mainly Clear
7/20/2012 11:00,21.3,51,101.57,9,48.3,Mainly Clear
7/20/2012 12:00,22.6,43,101.51,6,48.3,Mainly Clear
7/20/2012 13:00,23.2,44,101.45,9,48.3,Mainly Clear
7/20/2012 14:00,23.9,41,101.42,13,48.3,Mainly Clear
7/20/2012 15:00,24.2,40,101.37,4,48.3,Mainly Clear
7/20/2012 16:00,24.4,39,101.34,11,48.3,Mainly Clear
7/20/2012 17:00,24.2,40,101.34,4,48.3,Mainly Clear
7/20/2012 18:00,24.6,39,101.35,4,48.3,Mainly Clear
7/20/2012 19:00,23.5,36,101.33,7,48.3,Mainly Clear
7/20/2012 20:00,22.2,44,101.34,6,48.3,Mainly Clear
7/20/2012 21:00,19.6,61,101.36,0,25,Clear
7/20/2012 22:00,18.1,69,101.37,0,25,Clear
7/20/2012 23:00,18.2,68,101.36,0,25,Clear
7/21/2012 0:00,17.2,74,101.4,4,25,Clear
7/21/2012 1:00,17.2,73,101.4,0,25,Clear
7/21/2012 2:00,15.1,84,101.39,0,25,Clear
7/21/2012 3:00,14,89,101.37,0,25,Clear
7/21/2012 4:00,14.6,90,101.4,0,24.1,Clear
7/21/2012 5:00,14.5,88,101.38,4,48.3,Clear
7/21/2012 6:00,16.9,81,101.4,4,48.3,Clear
7/21/2012 7:00,20,73,101.43,0,48.3,Clear
7/21/2012 8:00,21.1,65,101.47,0,48.3,Mainly Clear
7/21/2012 9:00,22.3,61,101.44,7,48.3,Mainly Clear
7/21/2012 10:00,23.2,57,101.4,9,48.3,Mainly Clear
7/21/2012 11:00,24.7,50,101.39,9,48.3,Mainly Clear
7/21/2012 12:00,24.9,45,101.36,6,48.3,Mainly Clear
7/21/2012 13:00,25.5,43,101.3,11,48.3,Mainly Clear
7/21/2012 14:00,26.2,45,101.26,17,48.3,Mostly Cloudy
7/21/2012 15:00,26.3,42,101.22,17,48.3,Mostly Cloudy
7/21/2012 16:00,26.2,44,101.19,15,48.3,Mostly Cloudy
7/21/2012 17:00,26.9,40,101.13,15,48.3,Mainly Clear
7/21/2012 18:00,26.1,38,101.11,15,48.3,Mainly Clear
7/21/2012 19:00,25.4,42,101.06,13,24.1,Mostly Cloudy
7/21/2012 20:00,24.6,50,101.08,13,25,Mostly Cloudy
7/21/2012 21:00,23.4,52,101.18,4,25,Mostly Cloudy
7/21/2012 22:00,23,62,101.19,4,25,Mostly Cloudy
7/21/2012 23:00,22.9,59,101.19,9,25,Cloudy
7/22/2012 0:00,22.7,61,101.19,11,25,Cloudy
7/22/2012 1:00,22.5,64,101.17,13,25,Mostly Cloudy
7/22/2012 2:00,22.4,67,101.13,15,25,Mostly Cloudy
7/22/2012 3:00,22.4,62,101.12,15,25,Mostly Cloudy
7/22/2012 4:00,21.9,66,101.15,15,25,Mainly Clear
7/22/2012 5:00,21.8,64,101.18,15,48.3,Mostly Cloudy
7/22/2012 6:00,22.2,64,101.22,17,48.3,Mainly Clear
7/22/2012 7:00,22.5,65,101.24,19,48.3,Mostly Cloudy
7/22/2012 8:00,23.3,69,101.26,19,48.3,Mainly Clear
7/22/2012 9:00,25.2,64,101.23,26,48.3,Mainly Clear
7/22/2012 10:00,25.7,64,101.2,22,48.3,Mainly Clear
7/22/2012 11:00,26.8,61,101.16,24,48.3,Mainly Clear
7/22/2012 12:00,27.8,56,101.15,22,48.3,Mainly Clear
7/22/2012 13:00,28.3,56,101.11,20,48.3,Mainly Clear
7/22/2012 14:00,28.3,55,101.09,20,48.3,Mostly Cloudy
7/22/2012 15:00,30.1,52,101.06,20,48.3,Mostly Cloudy
7/22/2012 16:00,29.9,48,101.02,24,48.3,Mostly Cloudy
7/22/2012 17:00,29.1,51,101.02,17,24.1,Mostly Cloudy
7/22/2012 18:00,29.2,47,100.99,20,48.3,Mostly Cloudy
7/22/2012 19:00,28.6,47,100.99,20,24.1,Mostly Cloudy
7/22/2012 20:00,27.3,55,101.05,13,25,Mainly Clear
7/22/2012 21:00,26.9,55,101.07,15,25,Mostly Cloudy
7/22/2012 22:00,25.8,60,101.01,11,25,Clear
7/22/2012 23:00,25,64,101.03,9,25,Mainly Clear
7/23/2012 0:00,24.3,67,101.01,11,25,Mainly Clear
7/23/2012 1:00,24.3,66,101,11,25,Mainly Clear
7/23/2012 2:00,23.8,69,100.98,9,25,Mostly Cloudy
7/23/2012 3:00,23.4,72,100.97,9,25,Mainly Clear
7/23/2012 4:00,23,74,100.94,11,24.1,Mostly Cloudy
7/23/2012 5:00,23.1,72,100.94,13,24.1,Cloudy
7/23/2012 6:00,23.5,73,100.94,13,24.1,Cloudy
7/23/2012 7:00,24.1,73,100.89,17,24.1,Cloudy
7/23/2012 8:00,24.8,72,100.86,19,24.1,Cloudy
7/23/2012 9:00,26.3,67,100.76,19,48.3,Mainly Clear
7/23/2012 10:00,27.6,67,100.7,20,48.3,Mainly Clear
7/23/2012 11:00,27.8,65,100.64,15,48.3,Mainly Clear
7/23/2012 12:00,28.8,60,100.57,13,48.3,Mainly Clear
7/23/2012 13:00,30.1,56,100.46,11,48.3,Mainly Clear
7/23/2012 14:00,30.7,52,100.35,17,48.3,Mostly Cloudy
7/23/2012 15:00,30.1,53,100.19,11,24.1,Cloudy
7/23/2012 16:00,29.9,52,100.15,9,24.1,Cloudy
7/23/2012 17:00,19.4,93,100.24,4,24.1,"Thunderstorms,Rain"
7/23/2012 18:00,20.6,91,100.19,30,19.3,"Thunderstorms,Rain"
7/23/2012 19:00,20.7,87,100.08,20,24.1,Rain
7/23/2012 20:00,21,86,99.98,9,25,Cloudy
